,buildingId,lotId,price,latLong,minBeds,minBaths,minArea,imgSrc,hasImage,plid,isFeaturedListing,unitCount,buildingName,isBuilding,address,variableData,badgeInfo,statusType,statusText,listingType,isFavorite,detailUrl,has3DModel,hasAdditionalAttributions,canSaveBuilding,zpid,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,visited,hdpData,pgapt,sgapt,hasVideo,isHomeRec,availabilityDate
0,33.116543--96.68886,1001621868.0,"$1,500+/mo","{'latitude': 33.116543, 'longitude': -96.68886}",1.0,1.0,660.0,https://photos.zillowstatic.com/fp/64c432f49d305c38a8ac5866f971d125-p_e.jpg,True,2y1zymv1qrgdq,True,49.0,Twin Creeks Crossing,True,"1090 W Exchange Pkwy, Allen, TX",{},,FOR_RENT,Twin Creeks Crossing,,False,/b/twin-creeks-crossing-allen-tx-5Xkdcc/,False,False,True,,,,,,,,,,,,,,
1,33.105507--96.680664,1150988794.0,"$1,470+/mo","{'latitude': 33.105507, 'longitude': -96.680664}",1.0,1.0,775.0,https://photos.zillowstatic.com/fp/78830e5f3816be0abbb27a84c0b24ff0-p_e.jpg,True,3qvtq0wd9q85z,True,30.0,The Carson at Twin Creeks,True,"659 Junction Dr, Allen, TX","{'type': '3D_HOME', 'text': '3D Tour'}",,FOR_RENT,The Carson at Twin Creeks,,False,/b/the-carson-at-twin-creeks-allen-tx-65fFwF/,True,False,True,,,,,,,,,,,,,,
2,33.084927--96.68702,2524863006.0,"$1,572+/mo","{'latitude': 33.084927, 'longitude': -96.68702}",1.0,1.0,642.0,https://photos.zillowstatic.com/fp/693a6e1b2e98c7866eeac8aaf1f758be-p_e.jpg,True,329vgb7cw0j2n,True,27.0,THE MONTGOMERY,True,"1280 Montgomery Blvd, Allen, TX",{},,FOR_RENT,THE MONTGOMERY,,False,/b/the-montgomery-allen-tx-Bwyz6S/,False,False,True,,,,,,,,,,,,,,
3,33.113995--96.68882,1001413382.0,"$1,418+/mo","{'latitude': 33.113995, 'longitude': -96.68882}",1.0,1.0,695.0,https://photos.zillowstatic.com/fp/697867ee89a43195c6269624396264e2-p_e.jpg,True,4peg3npmbtz5w,True,7.0,DeLayne at Twin Creeks,True,"1089 W Exchange Pkwy, Allen, TX",{},,FOR_RENT,DeLayne at Twin Creeks,,False,/b/delayne-at-twin-creeks-allen-tx-5Xhsnp/,False,False,True,,,,,,,,,,,,,,
4,33.088367--96.684616,1001582653.0,"$1,550+/mo","{'latitude': 33.088367, 'longitude': -96.684616}",1.0,1.0,650.0,https://photos.zillowstatic.com/fp/23050d9b0d69212fa5c5526915d0176c-p_e.jpg,True,abnq3n53ypa6,True,28.0,Lofts at Watters Creek Apartments,True,"935 Garden Park Dr, Allen, TX",{},,FOR_RENT,Lofts at Watters Creek Apartments,,False,/b/lofts-at-watters-creek-apartments-allen-tx-5XkKJK/,False,False,True,,,,,,,,,,,,,,
5,33.126896--96.66521,2464924519.0,"$1,530+/mo","{'latitude': 33.126896, 'longitude': -96.66521}",1.0,1.0,753.0,https://photos.zillowstatic.com/fp/043c6b10050294fc7f3d6cfc109f179a-p_e.jpg,True,k986ym93n7b3,True,7.0,Magnolia on the Green,True,"1845 Chelsea Blvd, Allen, TX",{},,FOR_RENT,Magnolia on the Green,,False,/b/magnolia-on-the-green-allen-tx-BjZW83/,False,False,True,,,,,,,,,,,,,,
6,33.103756--96.688805,1001413022.0,"$1,407+/mo","{'latitude': 33.103756, 'longitude': -96.688805}",1.0,1.0,689.0,https://photos.zillowstatic.com/fp/a22ac06e23863190c4cbb15ea78d880d-p_e.jpg,True,296ajfd2729vd,True,18.0,Benton Pointe,True,"205 Benton Dr, Allen, TX","{'type': '3D_HOME', 'text': '3D Tour'}",,FOR_RENT,Benton Pointe,,False,/b/benton-pointe-allen-tx-5XhsdS/,True,False,True,,,,,,,,,,,,,,
7,33.084965--96.68699,2395755458.0,"$1,503+/mo","{'latitude': 33.084965, 'longitude': -96.68699}",1.0,1.0,661.0,https://photos.zillowstatic.com/fp/3b9fa195bc6f3567c3c2057fcc05bc13-p_e.jpg,True,2wjprxv9upnv6,True,28.0,Inkwell Watters Creek,True,"1175 Montgomery Blvd, Allen, TX",{},,FOR_RENT,Inkwell Watters Creek,,False,/b/inkwell-watters-creek-allen-tx-BTZZgX/,False,False,True,,,,,,,,,,,,,,
8,33.107006--96.67836,2425709124.0,"$1,520+/mo","{'latitude': 33.107006, 'longitude': -96.67836}",1.0,1.0,786.0,https://photos.zillowstatic.com/fp/f97b23e7aad467edb9356621677a8b08-p_e.jpg,True,ej2nuyck5u8a,True,24.0,The Link at Twin Creeks,True,"729 Junction Dr, Allen, TX","{'type': '3D_HOME', 'text': '3D Tour'}",,FOR_RENT,The Link at Twin Creeks,,False,/b/the-link-at-twin-creeks-allen-tx-BZnCBr/,True,False,True,,,,,,,,,,,,,,
9,33.11841--96.73195,1002047297.0,"$1,256+/mo","{'latitude': 33.11841, 'longitude': -96.73195}",1.0,1.0,658.0,https://photos.zillowstatic.com/fp/0804448c4d6b0845a752d28157a0ed18-p_e.jpg,True,10ww4w1tg5h2s,True,49.0,Trails at Creekside,True,"1300 N Custer Rd, Allen, TX",{},,FOR_RENT,Trails at Creekside,,False,/b/trails-at-creekside-allen-tx-5XqGpr/,False,False,True,,,,,,,,,,,,,,
10,33.10825--96.67804,2313695923.0,"$1,474+/mo","{'latitude': 33.10825, 'longitude': -96.67804}",1.0,1.0,731.0,https://photos.zillowstatic.com/fp/6de3fac3135f09c641fb254e34e759bf-p_e.jpg,True,p8m7uautnc2s,True,22.0,Larkspur at Twin Creeks - 55+ Active Adult Apartment Homes,True,"860 Junction Dr, Allen, TX",{},"{'type': 'SENIOR_HOUSING', 'text': 'Senior'}",FOR_RENT,Larkspur at Twin Creeks - 55+ Active Adult Apartment Homes,,False,/b/larkspur-at-twin-creeks-55%2b-active-adult-apartment-homes-allen-tx-BCM6S9/,False,False,True,,,,,,,,,,,,,,
11,33.084465--96.68819,2356102065.0,"$1,324+/mo","{'latitude': 33.084465, 'longitude': -96.68819}",1.0,1.0,608.0,https://photos.zillowstatic.com/fp/512179a1e48094e3d75169e244172988-p_e.jpg,True,ztbh38kwca7c,True,18.0,THE REFLECTION AT MONTGOMERY RIDGE,True,"1160 Montgomery Blvd, Allen, TX",{},,FOR_RENT,THE REFLECTION AT MONTGOMERY RIDGE,,False,/b/the-reflection-at-montgomery-ridge-allen-tx-BLhXKc/,False,False,True,,,,,,,,,,,,,,
12,33.100414--96.64728,2371363216.0,"$1,380+/mo","{'latitude': 33.100414, 'longitude': -96.64728}",1.0,1.0,699.0,https://photos.zillowstatic.com/fp/691ba167f4fcf34c1076f0550e03b8bd-p_e.jpg,True,3s89ts68y5k9x,True,2.0,Springwood at Allen,True,"975 E Main St, Allen, TX","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'SENIOR_HOUSING', 'text': 'Senior'}",FOR_RENT,Springwood at Allen,,False,/b/springwood-at-allen-allen-tx-BPMGTg/,True,False,True,,,,,,,,,,,,,,
13,,,"$2,450/mo","{'latitude': 33.111465, 'longitude': -96.6371}",,,,https://photos.zillowstatic.com/fp/88e2facc4668c074554073159cfd9954-p_e.jpg,True,,True,,,,--,"{'type': 'TIME_ON_INFO', 'text': '17 hours ago', 'data': {'isFresh': True}}",,FOR_RENT,House for rent,,False,/homedetails/801-Creekside-Ln-Allen-TX-75002/26630079_zpid/,False,False,,26630079,$2.4K,4.0,2.0,2322.0,False,False,False,"{'homeInfo': {'zpid': 26630079, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.111465, 'longitude': -96.6371, 'price': 2450.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 2322.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 447200, 'rentZestimate': 2799, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2450.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 307000.0, 'lotAreaValue': 0.2799816345270891, 'lotAreaUnit': 'acres'}}",ForRent,For Rent,False,False,
14,,,"$2,575/mo","{'latitude': 33.076393, 'longitude': -96.65097}",,,,https://photos.zillowstatic.com/fp/cbdaf0b97f001462694c22fc00584843-p_e.jpg,True,,True,,,,--,"{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/1327-Brook-Ridge-Ave-Allen-TX-75002/53122460_zpid/,False,False,,53122460,$2.6K,3.0,2.0,1549.0,False,False,False,"{'homeInfo': {'zpid': 53122460, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.076393, 'longitude': -96.65097, 'price': 2575.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1549.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 391500, 'rentZestimate': 2263, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2575.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 262957.0, 'lotAreaValue': 5662.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,
15,,,"$2,800/mo","{'latitude': 33.09641, 'longitude': -96.631195}",,,,https://photos.zillowstatic.com/fp/12c49542dcdf8d55b0b37a9ea38f0d4d-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '65 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/1538-Evergreen-Dr-Allen-TX-75002/53088662_zpid/,False,False,,53088662,$2.8K,3.0,2.0,1902.0,False,False,False,"{'homeInfo': {'zpid': 53088662, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.09641, 'longitude': -96.631195, 'price': 2800.0, 'datePriceChanged': 1659337200000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1902.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 387900, 'rentZestimate': 2456, 'listing_sub_type': {}, 'priceReduction': '$50 (Aug 1)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2800.0, 'priceChange': -50, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 290069.0, 'lotAreaValue': 6969.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,2022-08-29 00:00:00
16,,,"$2,360/mo","{'latitude': 33.08866, 'longitude': -96.62102}",,,,https://photos.zillowstatic.com/fp/f17b4cd7475a8d6252598039fda91860-p_e.jpg,True,,True,,,,--,"{'type': '3D_HOME', 'text': '3D Tour'}",,FOR_RENT,House for rent,,False,/homedetails/1824-Lake-Texoma-Cir-Allen-TX-75002/55696381_zpid/,True,False,,55696381,$2.4K,4.0,2.0,2565.0,False,False,False,"{'homeInfo': {'zpid': 55696381, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.08866, 'longitude': -96.62102, 'price': 2360.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 2565.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 465900, 'rentZestimate': 2815, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2360.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 305000.0, 'lotAreaValue': 7840.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,2022-09-20 00:00:00
17,,,"$3,300/mo","{'latitude': 33.101746, 'longitude': -96.649826}",,,,https://photos.zillowstatic.com/fp/8ec36dc4d8aa0a4a4fce89fa8360d783-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '34 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/822-Sycamore-Creek-Rd-Allen-TX-75002/53085325_zpid/,False,False,,53085325,$3.3K,5.0,3.5,3256.0,False,False,False,"{'homeInfo': {'zpid': 53085325, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.101746, 'longitude': -96.649826, 'price': 3300.0, 'datePriceChanged': 1661151600000, 'bathrooms': 3.5, 'bedrooms': 5.0, 'livingArea': 3256.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 550100, 'rentZestimate': 3425, 'listing_sub_type': {}, 'priceReduction': '$200 (Aug 22)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3300.0, 'priceChange': -200, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 360147.0}}",ForRent,For Rent,False,False,
18,,,"$2,925/mo","{'latitude': 33.110977, 'longitude': -96.68675}",,,,https://photos.zillowstatic.com/fp/da87ccef277abb537da26f57ef1eb51d-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/1072-James-Ct-Allen-TX-75013/246504830_zpid/,False,False,,246504830,$2.9K,3.0,3.0,2091.0,False,False,False,"{'homeInfo': {'zpid': 246504830, 'zipcode': '75013', 'city': 'Allen', 'state': 'TX', 'latitude': 33.110977, 'longitude': -96.68675, 'price': 2925.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2091.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 534500, 'rentZestimate': 2632, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2925.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 349019.0}}",ForRent,For Rent,False,False,2022-09-16 00:00:00
19,,,"$1,825/mo","{'latitude': 33.110313, 'longitude': -96.6394}",,,,https://photos.zillowstatic.com/fp/71770e89c3d8342b3ab8dc68b4a70a70-p_e.jpg,True,,True,,,,--,"{'type': '3D_HOME', 'text': '3D Tour'}",,FOR_RENT,House for rent,,False,/homedetails/1314-Clearview-Dr-Allen-TX-75002/26622820_zpid/,True,False,,26622820,$1.8K,3.0,2.0,1404.0,False,False,False,"{'homeInfo': {'zpid': 26622820, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.110313, 'longitude': -96.6394, 'price': 1825.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1404.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 323900, 'rentZestimate': 2227, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1825.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 223994.0}}",ForRent,For Rent,False,False,2022-09-21 00:00:00
20,,,"$3,350/mo","{'latitude': 33.09742, 'longitude': -96.69609}",,,,https://photos.zillowstatic.com/fp/e987d3a50532f28d62c52163f504ebb9-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '28 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/1203-Cordova-Dr-Allen-TX-75013/53094566_zpid/,False,False,,53094566,$3.4K,4.0,3.0,2644.0,False,False,False,"{'homeInfo': {'zpid': 53094566, 'zipcode': '75013', 'city': 'Allen', 'state': 'TX', 'latitude': 33.09742, 'longitude': -96.69609, 'price': 3350.0, 'datePriceChanged': 1662015600000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2644.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 541800, 'rentZestimate': 3069, 'listing_sub_type': {}, 'priceReduction': '$150 (Sep 1)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3350.0, 'priceChange': -150, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 381319.0, 'lotAreaValue': 7405.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,2022-08-27 00:00:00
21,,,"$3,200/mo","{'latitude': 33.113327, 'longitude': -96.730484}",,,,https://photos.zillowstatic.com/fp/478255fb24008c49ef7c7dc52f88ed60-p_e.jpg,True,,True,,,,--,"{'type': 'TIME_ON_INFO', 'text': '7 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/2010-Lunenburg-Dr-Allen-TX-75013/26671475_zpid/,False,False,,26671475,$3.2K,4.0,2.5,3136.0,False,False,False,"{'homeInfo': {'zpid': 26671475, 'zipcode': '75013', 'city': 'Allen', 'state': 'TX', 'latitude': 33.113327, 'longitude': -96.730484, 'price': 3200.0, 'bathrooms': 2.5, 'bedrooms': 4.0, 'livingArea': 3136.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 608200, 'rentZestimate': 3200, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3200.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 424252.0, 'lotAreaValue': 7405.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,2022-09-18 00:00:00
22,,,"$2,450/mo","{'latitude': 33.126156, 'longitude': -96.62822}",,,,https://photos.zillowstatic.com/fp/18c7a02469322b03a14cfc30ace6d4f1-p_e.jpg,True,,True,,,,--,"{'type': 'TIME_ON_INFO', 'text': '16 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/1711-Buckthorne-Dr-Allen-TX-75002/83764586_zpid/,False,False,,83764586,$2.4K,4.0,2.5,2178.0,False,False,False,"{'homeInfo': {'zpid': 83764586, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.126156, 'longitude': -96.62822, 'price': 2450.0, 'datePriceChanged': 1663830000000, 'bathrooms': 2.5, 'bedrooms': 4.0, 'livingArea': 2178.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 486500, 'rentZestimate': 2600, 'listing_sub_type': {}, 'priceReduction': '$50 (Sep 22)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2450.0, 'priceChange': -50, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 335643.0}}",ForRent,For Rent,False,False,
23,,,"$2,545/mo","{'latitude': 33.07398, 'longitude': -96.664665}",,,,https://photos.zillowstatic.com/fp/67dc701b39b82261f97821b61e449324-p_e.jpg,True,,True,,,,--,"{'type': '3D_HOME', 'text': '3D Tour'}",,FOR_RENT,House for rent,,False,/homedetails/1502-Spring-St-Allen-TX-75002/26633488_zpid/,True,False,,26633488,$2.5K,4.0,2.5,2057.0,False,False,False,"{'homeInfo': {'zpid': 26633488, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.07398, 'longitude': -96.664665, 'price': 2545.0, 'bathrooms': 2.5, 'bedrooms': 4.0, 'livingArea': 2057.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 401000, 'rentZestimate': 2614, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2545.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 273215.0, 'lotAreaValue': 4791.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,2022-09-19 00:00:00
